2025-03-13 01:36:00 - DEBUG - Using selector: EpollSelector
2025-03-13 01:48:51 - DEBUG - receive_response_body.complete
2025-03-13 01:48:51 - DEBUG - response_closed.started
2025-03-13 01:48:51 - DEBUG - response_closed.complete
2025-03-13 01:48:51 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:48:51 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': 'Here is the query:\n\n<Query>\nA 35-year-old man comes to the office because of 1-week history of mid low back pain that radiates down his right leg. The pain began after the patient lifted a heavy box onto his truck. He rates his current pain as an 8 on a 10-point scale. He has been unable to find a comfortable position and has been sleeping in a recliner. Medical history is unremarkable and he takes no medications. He has smoked one pack of cigarettes daily for the past 25 years, and he drinks a six-pack of beer on Friday and Saturday nights. BMI is 27 kg/m2. He appears uncomfortable and stands during the physical examination. Vital signs are normal. Straight-leg raise test is positive on the right, with loss of right ankle reflex. The remainder of the physical examination discloses no abnormalities. Which of the following is the most likely explanation for this patientâ\x80\x99s symptoms? \nA: Displacement of the nucleus pulposus,  B: Hypertrophy of the facet joints,  C: Osteophyte formation,  D: Spondylolisthesis,  E: Thickening of ligamentum flavum \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n'}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:48:51 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:48:51 - DEBUG - send_request_headers.complete
2025-03-13 01:48:51 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:48:51 - DEBUG - send_request_body.complete
2025-03-13 01:48:51 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:49:24 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:47:08 GMT'), (b'server', b'uvicorn'), (b'content-length', b'3093'), (b'content-type', b'application/json')])
2025-03-13 01:49:24 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:49:24 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:49:24 - DEBUG - receive_response_body.complete
2025-03-13 01:49:24 - DEBUG - response_closed.started
2025-03-13 01:49:24 - DEBUG - response_closed.complete
2025-03-13 01:49:24 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:49:24 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': 'Here is the query:\n\n<Query>\nA 71-year-old woman is brought to the emergency department by her daughter for evaluation of her mental status. The daughter says, "I visited mom today for the first time in 6 months; her memory has worsened, her bills are unpaid, and her house is unusually messy." The patient says, "I\'m perfectly healthy." Medical history is significant for hypertension diagnosed more than 25 years ago, and two small strokes occurring 3 years and 7 months ago. The daughter gives you three empty medicine bottles from her mother\'s home: metoprolol, hydrochlorothiazide, and aspirin. The patient is 165 cm (5 ft 5 in) tall and weighs 59 kg (130 lb); BMI is 22 kg/m2. Vital signs are temperature 36.4C (97.6F), pulse 76/min, respirations 16/min, and blood pressure 196/112 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 93%. Muscle strength in her left hand is 1/5. Strength in the right extremities is 4/5. The patient is oriented only to self; she does not know the day of the week or today\'s date. She recalls 0 of 3 words at 5 minutes, and she is unable to name 2 objects, correctly draw interlocking pentagons, or count backwards by serial sevens. Complete blood count, renal function studies, liver function studies, and urinalysis are all within the reference ranges. ECG shows no abnormalities. Which of the following is the most likely underlying cause of the patient\'s symptoms? \nA: Alzheimer disease, B: Amyotrophic lateral sclerosis,  C: Cortical basal ganglionic degeneration, D: Neurosyphilis,  E: Vascular dementia \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n'}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:49:24 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:49:24 - DEBUG - send_request_headers.complete
2025-03-13 01:49:24 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:49:24 - DEBUG - send_request_body.complete
2025-03-13 01:49:24 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:49:35 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:47:55 GMT'), (b'server', b'uvicorn'), (b'content-length', b'2665'), (b'content-type', b'application/json')])
2025-03-13 01:49:35 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:49:35 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:49:35 - DEBUG - receive_response_body.complete
2025-03-13 01:49:35 - DEBUG - response_closed.started
2025-03-13 01:49:35 - DEBUG - response_closed.complete
2025-03-13 01:49:35 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:49:35 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': "Here is the query:\n\n<Query>\nA 7-year-old boy is brought to the emergency department by his mother because of a 2-day history of chest pressure and mild shortness of breath. He also has had intermittent fever for the past 2 weeks and a 2.3-kg (5-lb) weight loss during the past month. He has not had rhinorrhea, cough, or chest pain. Medical history is otherwise unremarkable and he takes no medications other than acetaminophen for fever. Vaccinations are up-to-date. He appears mildly ill but is not in respiratory distress. Vital signs are temperature 37.5C (99.5F), pulse 100/min, respirations 20/min, and blood pressure 100/60 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 98%. Lungs are clear to auscultation. Cardiac examination discloses no abnormalities. Liver span is normal, and spleen tip is palpated at the left costal margin. Several 2 Ã\x97 3-cm, nontender, nonmobile lymph nodes are noted in the inguinal canal and axillae. Chest x-ray is obtained and shown. When the patient returns from the radiology department, he is in moderate respiratory distress and reports chest pain. Which of the following is the most likely explanation for this patient's worsening condition? \nA: Airway compression, B: Cardiac arrhythmia,  C: Cardiac tamponade,  D: Hyperkalemia,  E: Hypocalcemia \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n"}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:49:35 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:49:35 - DEBUG - send_request_headers.complete
2025-03-13 01:49:35 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:49:35 - DEBUG - send_request_body.complete
2025-03-13 01:49:35 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:49:43 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:48:11 GMT'), (b'server', b'uvicorn'), (b'content-length', b'2378'), (b'content-type', b'application/json')])
2025-03-13 01:49:43 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:49:43 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:49:43 - DEBUG - receive_response_body.complete
2025-03-13 01:49:43 - DEBUG - response_closed.started
2025-03-13 01:49:43 - DEBUG - response_closed.complete
2025-03-13 01:49:43 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:49:43 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': "Here is the query:\n\n<Query>\nA 45-year-old woman with a history of seizure disorder comes to the office because she has had seizures daily for the past 3 weeks, despite adhering to her medication regimen. Medical history is also significant for borderline hypertension for the past year and alcohol use disorder. She admits that she has been drinking two beers daily since she lost her job 3 weeks ago. Medications include phenobarbital. Family history is significant for type 2 diabetes mellitus and hypertension in both parents and in all of her grandparents, heart disease in her sister, and death of her paternal grandfather of complications from alcohol use disorder. The patient smoked one pack of cigarettes daily for 20 years but quit smoking 1 year ago. Since losing her job, the patient has been earning money by driving her neighbors' children to school and driving another neighbor to hospital appointments. BMI is 22 kg/m2. Vital signs are temperature 37.1C (98.8F), pulse 80/min, respirations 16/min, and blood pressure 138/86 mm Hg. Physical examination discloses no abnormalities. Serum phenobarbital concentration is obtained and results are pending. Which of the following is the priority in management at today's visit? \nA: Discussing a new treatment regimen for the patient's seizure disorders,  B: Evaluating the patient for depressive disorder,  C: Evaluating the patient's ability/desire to stop drinking alcoholic beverages,  D: Instructing the patient to stop driving \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n"}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:49:43 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:49:43 - DEBUG - send_request_headers.complete
2025-03-13 01:49:43 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:49:43 - DEBUG - send_request_body.complete
2025-03-13 01:49:43 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:10 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:47:34 GMT'), (b'server', b'uvicorn'), (b'content-length', b'3211'), (b'content-type', b'application/json')])
2025-03-13 01:50:10 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:50:10 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:50:10 - DEBUG - receive_response_body.complete
2025-03-13 01:50:10 - DEBUG - response_closed.started
2025-03-13 01:50:10 - DEBUG - response_closed.complete
2025-03-13 01:50:10 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:50:10 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': 'Here is the query:\n\n<Query>\nA randomized controlled trial is conducted to assess the effectiveness of a new combination-drug antihypertensive therapy (Drug X) compared with a standard antihypertensive single-drug therapy. Study participants include 140 women (70%) and 60 men (30%) ages 30 to 60 years, with baseline blood pressure measurements of 150/95 mm Hg or higher. The investigators defined antihypertensive therapy as effective if the treatment resulted in a blood pressure measurement below 140/90 mm Hg. When designing the study, the investigators set the probability of wrongly finding that Drug X is more effective than the standard therapy as 1%; they set the probability of wrongly finding that the effectiveness of the two drugs is the same as 10%. Which of the following is the most accurate estimate of the statistical power in this study? \nA: 1%, B: 10%, C: 40%, D: 90%, E: 99% \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n'}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:50:10 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:50:10 - DEBUG - send_request_headers.complete
2025-03-13 01:50:10 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:50:10 - DEBUG - send_request_body.complete
2025-03-13 01:50:10 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:16 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:49:42 GMT'), (b'server', b'uvicorn'), (b'content-length', b'1173'), (b'content-type', b'application/json')])
2025-03-13 01:50:16 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:50:16 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:50:16 - DEBUG - receive_response_body.complete
2025-03-13 01:50:16 - DEBUG - response_closed.started
2025-03-13 01:50:16 - DEBUG - response_closed.complete
2025-03-13 01:50:16 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:50:16 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': "Here is the query:\n\n<Query>\nA 65-year-old woman comes to the office for blood pressure medication management. Medical history is significant for poorly controlled hypertension, psoriasis, and psoriatic arthritis previously treated with methotrexate. Additional medical history is significant for alcohol use disorder and elevated liver function tests. Medications include enalapril, spironolactone, and topical corticosteroids. Vital signs are normal except for a blood pressure of 160/104 mm Hg. Physical examination discloses thick, scaly plaques on the scalp, buttocks, and upper and lower extremities. There are several spider angiomata on the chest and abdomen. The abdomen is distended and a fluid wave is noted. She has 2+ lower extremity edema. The patient says she would like to try a new drug called Essepro to treat her hypertension because she can get a 3-month supply of the medication for free. Which of the following is the most appropriate response to the patient's request for the medication? \nA: Essepro should be prescribed because she can get it for free,  B: Essepro should not be prescribed because it can worsen her psoriasis, C: Essepro should not be prescribed because it is similar to her other medications,  D: Essepro should not be prescribed because the patient has severe liver disease, E: Essepro shoul d only be used for hypertensive emergencies \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n"}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:50:16 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:50:16 - DEBUG - send_request_headers.complete
2025-03-13 01:50:16 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:50:16 - DEBUG - send_request_body.complete
2025-03-13 01:50:16 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:23 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:47:55 GMT'), (b'server', b'uvicorn'), (b'content-length', b'3727'), (b'content-type', b'application/json')])
2025-03-13 01:50:23 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:50:23 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:50:23 - DEBUG - receive_response_body.complete
2025-03-13 01:50:23 - DEBUG - response_closed.started
2025-03-13 01:50:23 - DEBUG - response_closed.complete
2025-03-13 01:50:23 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:50:23 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': 'Here is the query:\n\n<Query>\nWhich of the following interpretations can be made correctly from the graph on blood pressure reduction in the advertisement? \nA: Blood pressure reduction from the three doses of Essepro cannot b e compared to reduction with placebo because the \nnumber of patients on active drugs a re higher than the number of patients on placebo,  B: Doubling the highest dose of Essepro will decrease diastolic pressure from baseline by at least 15  mm Hg, C: The highe st dose of Ess epro should be used because it offers the greatest benefit,  D: There is  no clinically important difference in blood pressure reduction between the three dose groups,  E: The significance of drug effect vs placebo cannot be determined because of the low P value \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n'}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:50:23 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:50:23 - DEBUG - send_request_headers.complete
2025-03-13 01:50:23 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:50:23 - DEBUG - send_request_body.complete
2025-03-13 01:50:23 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:38 - DEBUG - receive_response_headers.failed exception=ReadTimeout(TimeoutError())
2025-03-13 01:50:38 - DEBUG - response_closed.started
2025-03-13 01:50:38 - DEBUG - response_closed.complete
2025-03-13 01:50:38 - DEBUG - Encountered httpx.TimeoutException
Traceback (most recent call last):
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_transports/default.py", line 72, in map_httpcore_exceptions
    yield
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_transports/default.py", line 377, in handle_async_request
    resp = await self._pool.handle_async_request(req)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/connection_pool.py", line 216, in handle_async_request
    raise exc from None
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/connection_pool.py", line 196, in handle_async_request
    response = await connection.handle_async_request(
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/connection.py", line 101, in handle_async_request
    return await self._connection.handle_async_request(request)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/http11.py", line 143, in handle_async_request
    raise exc
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/http11.py", line 113, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/http11.py", line 186, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_async/http11.py", line 224, in _receive_event
    data = await self._network_stream.read(
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_backends/anyio.py", line 37, in read
    return b""
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/contextlib.py", line 137, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpcore/_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ReadTimeout

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/openai/_base_client.py", line 1589, in _request
    response = await self._client.send(
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_client.py", line 1674, in send
    response = await self._send_handling_auth(
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_client.py", line 1702, in _send_handling_auth
    response = await self._send_handling_redirects(
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_client.py", line 1739, in _send_handling_redirects
    response = await self._send_single_request(request)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_client.py", line 1776, in _send_single_request
    response = await transport.handle_async_request(request)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_transports/default.py", line 377, in handle_async_request
    resp = await self._pool.handle_async_request(req)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/contextlib.py", line 137, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/home/yl3427/miniconda3/envs/vllm_env/lib/python3.9/site-packages/httpx/_transports/default.py", line 89, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadTimeout
2025-03-13 01:50:38 - DEBUG - 2 retries left
2025-03-13 01:50:38 - INFO - Retrying request to /chat/completions in 0.418351 seconds
2025-03-13 01:50:38 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': "Here is the query:\n\n<Query>\nA 23-year-old man comes to the office because of a 7-day history of fever, crampy abdominal pain, and diarrhea. He says the abdominal pain worsens with oral intake. He has been having 8 to 10 episodes of diarrhea daily. He has not traveled recently and has had no sick contacts. Medical history is unremarkable and he takes no medications. He does not smoke cigarettes, drink alcoholic beverages, or use illicit drugs. He is not sexually active. Vital signs are temperature 38.3C (101.0F), pulse 118/min, respirations 18/min, and blood pressure 108/58 mm Hg. Bowel sounds are hyperactive. The abdomen is diffusely tender to palpation; no masses are palpated. Neither the liver edge nor the spleen can be palpated. Digital rectal examination shows grossly bloody stool. A stool culture is obtained, and empiric pharmacotherapy is initiated. \n\nWhich of the following microorganisms is the most likely cause of this patient's condition? \nA: Campylobacter jejuni, B: Candida albicans, C: Enterovirus, D: Giardia lamblia  \n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n"}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:50:38 - DEBUG - connect_tcp.started host='localhost' port=8000 local_address=None timeout=5.0 socket_options=None
2025-03-13 01:50:38 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7fec53209bb0>
2025-03-13 01:50:38 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:50:38 - DEBUG - send_request_headers.complete
2025-03-13 01:50:38 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:50:38 - DEBUG - send_request_body.complete
2025-03-13 01:50:38 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:41 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:48:07 GMT'), (b'server', b'uvicorn'), (b'content-length', b'3592'), (b'content-type', b'application/json')])
2025-03-13 01:50:41 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:50:41 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:50:41 - DEBUG - receive_response_body.complete
2025-03-13 01:50:41 - DEBUG - response_closed.started
2025-03-13 01:50:41 - DEBUG - response_closed.complete
2025-03-13 01:50:41 - DEBUG - HTTP Request: POST http://localhost:8000/v1/chat/completions "200 OK"
2025-03-13 01:50:41 - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a medical question-answering system.'}, {'role': 'user', 'content': "Here is the query:\n\n<Query>\nA 19-year-old woman comes to her university's health center because of a 1-week history of nasal stuffiness, occasional clear rhinorrhea, and a mild sore throat. Two days ago, she began to feel hot, but she has not taken her temperature. Medical history is unremarkable and her only medication is an oral contraceptive. She has no history of allergies. She does not smoke cigarettes. BMI is 22 kg/m2. Vital signs are temperature 38.1C (100.6F), pulse 88/min, respirations 16/min, and blood pressure 116/74 mm Hg. Physical examination discloses tenderness over the left maxillary sinus without purulent drainage. There is clear fluid behind the left tympanic membrane, enlarged tonsils bilaterally, and pain with tapping of the left upper incisors. The left frontal sinus does not transilluminate. Cardiopulmonary examination discloses no abnormalities. Which of the following is the most likely underlying mechanism of this patient's sinusitis?\nA: Eustachian tube dysfunction, B: Mucosal edema, C: Nasal polyps, D: Oral contraceptive use, E: Tonsillar hyperplasia\n</Query>\n\nThe possible answers are: A, B, C, D, E.\nFirst provide step-by-step reasoning (rationale), and then clearly state your final answer.\n\n"}], 'model': 'meta-llama/Llama-3.3-70B-Instruct', 'temperature': 0.5}, 'extra_json': {'guided_json': {'properties': {'reasoning': {'description': 'Step-by-step reasoning leading to the final choice', 'title': 'Reasoning', 'type': 'string'}, 'choice': {'description': 'Final choice', 'enum': ['A', 'B', 'C', 'D', 'E'], 'title': 'Choice', 'type': 'string'}}, 'required': ['reasoning', 'choice'], 'title': 'BaselineResponse', 'type': 'object'}}}
2025-03-13 01:50:41 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-03-13 01:50:41 - DEBUG - send_request_headers.complete
2025-03-13 01:50:41 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-03-13 01:50:41 - DEBUG - send_request_body.complete
2025-03-13 01:50:41 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-03-13 01:50:47 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Thu, 13 Mar 2025 01:48:02 GMT'), (b'server', b'uvicorn'), (b'content-length', b'3410'), (b'content-type', b'application/json')])
2025-03-13 01:50:47 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-03-13 01:50:47 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-03-13 01:50:47 - DEBUG - receive_response_body.complete
2025-03-13 01:50:47 - DEBUG - response_closed.started
2025-03-13 01:50:47 - DEBUG - response_closed.complete
